Наименование;Артикул
OptiDin BM63-3B25-УХЛ3-RR (6кА);302940
OptiDin BM63-3B2-УХЛ3-RR (6кА);302938
OptiDin BM63-3B32-УХЛ3-RR (6кА);302942
OptiDin BM63-3B3-УХЛ3-RR (6кА);302941
OptiDin BM63-3B40-УХЛ3-RR (6кА);302944
OptiDin BM63-3B4-УХЛ3-RR (6кА);302943
OptiDin BM63-3B50-УХЛ3-RR (6кА);302946
OptiDin BM63-3B5-УХЛ3-RR (6кА);302945
OptiDin BM63-3B63-УХЛ3-RR (6кА);302948
OptiDin BM63-3B6-УХЛ3-RR (6кА);302947
OptiDin BM63-3B8-УХЛ3-RR (6кА);302949
OptiDin BM63-3C10-УХЛ3-RR (6кА);302951
OptiDin BM63-3C13-УХЛ3-RR (6кА);302952
OptiDin BM63-3C16-УХЛ3-RR (6кА);302953
OptiDin BM63-3C1-УХЛ3-RR (6кА);302950
OptiDin BM63-3C20-УХЛ3-RR (6кА);302955
OptiDin BM63-3C25-УХЛ3-RR (6кА);302956
OptiDin BM63-3C2-УХЛ3-RR (6кА);302954
OptiDin BM63-3C32-УХЛ3-RR (6кА);302958
OptiDin BM63-3C3-УХЛ3-RR (6кА);302957
OptiDin BM63-3C40-УХЛ3-RR (6кА);302960
OptiDin BM63-3C4-УХЛ3-RR (6кА);302959
OptiDin BM63-3C50-УХЛ3-RR (6кА);302962
OptiDin BM63-3C5-УХЛ3-RR (6кА);302961
OptiDin BM63-3C63-УХЛ3-RR (6кА);302964
OptiDin BM63-3C6-УХЛ3-RR (6кА);302963
OptiDin BM63-3C8-УХЛ3-RR (6кА);302965
OptiDin BM63-3D10-УХЛ3-RR (6кА);302967
OptiDin BM63-3D13-УХЛ3-RR (6кА);302968
OptiDin BM63-3D16-УХЛ3-RR (6кА);302969
OptiDin BM63-3D1-УХЛ3-RR (6кА);302966
OptiDin BM63-3D20-УХЛ3-RR (6кА);302971
OptiDin BM63-3D25-УХЛ3-RR (6кА);302972
OptiDin BM63-3D2-УХЛ3-RR (6кА);302970
OptiDin BM63-3D32-УХЛ3-RR (6кА);302974
OptiDin BM63-3D3-УХЛ3-RR (6кА);302973
OptiDin BM63-3D40-УХЛ3-RR (6кА);302976
OptiDin BM63-3D4-УХЛ3-RR (6кА);302975
OptiDin BM63-3D50-УХЛ3-RR (6кА);302978
OptiDin BM63-3D5-УХЛ3-RR (6кА);302977
OptiDin BM63-3D63-УХЛ3-RR (6кА);302980
OptiDin BM63-3D6-УХЛ3-RR (6кА);302979
OptiDin BM63-3D8-УХЛ3-RR (6кА);302981
OptiDin BM63-3K10-УХЛ3-RR (6кА);302983
OptiDin BM63-3K13-УХЛ3-RR (6кА);302984
OptiDin BM63-3K16-УХЛ3-RR (6кА);302985
OptiDin BM63-3K1-УХЛ3-RR (6кА);302982
OptiDin BM63-3K20-УХЛ3-RR (6кА);302987
OptiDin BM63-3K25-УХЛ3-RR (6кА);302988
OptiDin BM63-3K2-УХЛ3-RR (6кА);302986
OptiDin BM63-3K32-УХЛ3-RR (6кА);302990
OptiDin BM63-3K3-УХЛ3-RR (6кА);302989
OptiDin BM63-3K40-УХЛ3-RR (6кА);302992
OptiDin BM63-3K4-УХЛ3-RR (6кА);302991
OptiDin BM63-3K50-УХЛ3-RR (6кА);302994
OptiDin BM63-3K5-УХЛ3-RR (6кА);302993
OptiDin BM63-3K63-УХЛ3-RR (6кА);302996
OptiDin BM63-3K6-УХЛ3-RR (6кА);302995
OptiDin BM63-3K8-УХЛ3-RR (6кА);302997
OptiDin BM63-3L10-УХЛ3-RR (6кА);302999
OptiDin BM63-3L13-УХЛ3-RR (6кА);303000
OptiDin BM63-3L16-УХЛ3-RR (6кА);303001
OptiDin BM63-3L1-УХЛ3-RR (6кА);302998
OptiDin BM63-3L20-УХЛ3-RR (6кА);297943
OptiDin BM63-3L25-УХЛ3-RR (6кА);303003
OptiDin BM63-3L2-УХЛ3-RR (6кА);303002
OptiDin BM63-3L32-УХЛ3-RR (6кА);303005
OptiDin BM63-3L3-УХЛ3-RR (6кА);303004
OptiDin BM63-3L40-УХЛ3-RR (6кА);303007
OptiDin BM63-3L4-УХЛ3-RR (6кА);303006
OptiDin BM63-3L50-УХЛ3-RR (6кА);303009
OptiDin BM63-3L5-УХЛ3-RR (6кА);303008
OptiDin BM63-3L63-УХЛ3-RR (6кА);303011
OptiDin BM63-3L6-УХЛ3-RR (6кА);303010
OptiDin BM63-3L8-УХЛ3-RR (6кА);303012
OptiDin BM63-3Z10-УХЛ3-RR (6кА);303014
OptiDin BM63-3Z13-УХЛ3-RR (6кА);303015
OptiDin BM63-3Z16-УХЛ3-RR (6кА);303016
OptiDin BM63-3Z1-УХЛ3-RR (6кА);303013
OptiDin BM63-3Z20-УХЛ3-RR (6кА);303018
OptiDin BM63-3Z25-УХЛ3-RR (6кА);303019
OptiDin BM63-3Z2-УХЛ3-RR (6кА);303017
OptiDin BM63-3Z32-УХЛ3-RR (6кА);303021
OptiDin BM63-3Z3-УХЛ3-RR (6кА);303020
OptiDin BM63-3Z40-УХЛ3-RR (6кА);303023
OptiDin BM63-3Z4-УХЛ3-RR (6кА);303022
OptiDin BM63-3Z50-УХЛ3-RR (6кА);303025
OptiDin BM63-3Z5-УХЛ3-RR (6кА);303024
OptiDin BM63-3Z63-УХЛ3-RR (6кА);303027
OptiDin BM63-3Z6-УХЛ3-RR (6кА);303026
OptiDin BM63-3Z8-УХЛ3-RR (6кА);303028
OptiDin BM63-4B10-УХЛ3-RR (6кА);303030
OptiDin BM63-4B13-УХЛ3-RR (6кА);303031
OptiDin BM63-4B16-УХЛ3-RR (6кА);303032
OptiDin BM63-4B1-УХЛ3-RR (6кА);303029
OptiDin BM63-4B20-УХЛ3-RR (6кА);303034
OptiDin BM63-4B25-УХЛ3-RR (6кА);303035
OptiDin BM63-4B2-УХЛ3-RR (6кА);303033
OptiDin BM63-4B32-УХЛ3-RR (6кА);303037
OptiDin BM63-4B3-УХЛ3-RR (6кА);303036
OptiDin BM63-4B40-УХЛ3-RR (6кА);303039
OptiDin BM63-4B4-УХЛ3-RR (6кА);303038
OptiDin BM63-4B50-УХЛ3-RR (6кА);303041
OptiDin BM63-4B5-УХЛ3-RR (6кА);303040
OptiDin BM63-4B63-УХЛ3-RR (6кА);303043
OptiDin BM63-4B6-УХЛ3-RR (6кА);303042
OptiDin BM63-4B8-УХЛ3-RR (6кА);303044
OptiDin BM63-4C10-УХЛ3-RR (6кА);303046
OptiDin BM63-4C13-УХЛ3-RR (6кА);303047
OptiDin BM63-4C16-УХЛ3-RR (6кА);303048
OptiDin BM63-4C1-УХЛ3-RR (6кА);303045
OptiDin BM63-4C20-УХЛ3-RR (6кА);303050
OptiDin BM63-4C25-УХЛ3-RR (6кА);303051
OptiDin BM63-4C2-УХЛ3-RR (6кА);303049
OptiDin BM63-4C32-УХЛ3-RR (6кА);303053
OptiDin BM63-4C3-УХЛ3-RR (6кА);303052
OptiDin BM63-4C40-УХЛ3-RR (6кА);303055
OptiDin BM63-4C4-УХЛ3-RR (6кА);303054
OptiDin BM63-4C50-УХЛ3-RR (6кА);303057
OptiDin BM63-4C5-УХЛ3-RR (6кА);303056
OptiDin BM63-4C63-УХЛ3-RR (6кА);303059
OptiDin BM63-4C6-УХЛ3-RR (6кА);303058
OptiDin BM63-4C8-УХЛ3-RR (6кА);303060
OptiDin BM63-4D10-УХЛ3-RR (6кА);303062
OptiDin BM63-4D13-УХЛ3-RR (6кА);303063
OptiDin BM63-4D16-УХЛ3-RR (6кА);303064
OptiDin BM63-4D1-УХЛ3-RR (6кА);303061
OptiDin BM63-4D20-УХЛ3-RR (6кА);303066
OptiDin BM63-4D25-УХЛ3-RR (6кА);303067
OptiDin BM63-4D2-УХЛ3-RR (6кА);303065
OptiDin BM63-4D32-УХЛ3-RR (6кА);303069
OptiDin BM63-4D3-УХЛ3-RR (6кА);303068
OptiDin BM63-4D40-УХЛ3-RR (6кА);303071
OptiDin BM63-4D4-УХЛ3-RR (6кА);303070
OptiDin BM63-4D50-УХЛ3-RR (6кА);303073
OptiDin BM63-4D5-УХЛ3-RR (6кА);303072
OptiDin BM63-4D63-УХЛ3-RR (6кА);303075
OptiDin BM63-4D6-УХЛ3-RR (6кА);303074
OptiDin BM63-4D8-УХЛ3-RR (6кА);303076
OptiDin BM63-4K10-УХЛ3-RR (6кА);303078
OptiDin BM63-4K13-УХЛ3-RR (6кА);303079
OptiDin BM63-4K16-УХЛ3-RR (6кА);303080
OptiDin BM63-4K1-УХЛ3-RR (6кА);303077
OptiDin BM63-4K20-УХЛ3-RR (6кА);303082
OptiDin BM63-4K25-УХЛ3-RR (6кА);303083
OptiDin BM63-4K2-УХЛ3-RR (6кА);303081
OptiDin BM63-4K32-УХЛ3-RR (6кА);303085
OptiDin BM63-4K3-УХЛ3-RR (6кА);303084
OptiDin BM63-4K40-УХЛ3-RR (6кА);303087
OptiDin BM63-4K4-УХЛ3-RR (6кА);303086
OptiDin BM63-4K50-УХЛ3-RR (6кА);303089
OptiDin BM63-4K5-УХЛ3-RR (6кА);303088
OptiDin BM63-4K63-УХЛ3-RR (6кА);303091
OptiDin BM63-4K6-УХЛ3-RR (6кА);303090
OptiDin BM63-4K8-УХЛ3-RR (6кА);303092
OptiDin BM63-4L10-УХЛ3-RR (6кА);303094
OptiDin BM63-4L13-УХЛ3-RR (6кА);303095
OptiDin BM63-4L16-УХЛ3-RR (6кА);303096
OptiDin BM63-4L1-УХЛ3-RR (6кА);303093
OptiDin BM63-4L20-УХЛ3-RR (6кА);303098
OptiDin BM63-4L25-УХЛ3-RR (6кА);303099
OptiDin BM63-4L2-УХЛ3-RR (6кА);303097
OptiDin BM63-4L32-УХЛ3-RR (6кА);303101
OptiDin BM63-4L3-УХЛ3-RR (6кА);303100
OptiDin BM63-4L40-УХЛ3-RR (6кА);303103
OptiDin BM63-4L4-УХЛ3-RR (6кА);303102
OptiDin BM63-4L50-УХЛ3-RR (6кА);303105
OptiDin BM63-4L5-УХЛ3-RR (6кА);303104
OptiDin BM63-4L63-УХЛ3-RR (6кА);303107
OptiDin BM63-4L6-УХЛ3-RR (6кА);303106
OptiDin BM63-4L8-УХЛ3-RR (6кА);303108
OptiDin BM63-4NB10-УХЛ3-RR (6кА);303110
OptiDin BM63-4NB13-УХЛ3-RR (6кА);303111
OptiDin BM63-4NB16-УХЛ3-RR (6кА);303112
OptiDin BM63-4NB1-УХЛ3-RR (6кА);303109
OptiDin BM63-4NB20-УХЛ3-RR (6кА);303114
OptiDin BM63-4NB25-УХЛ3-RR (6кА);303115
OptiDin BM63-4NB2-УХЛ3-RR (6кА);303113
OptiDin BM63-4NB32-УХЛ3-RR (6кА);303117
OptiDin BM63-4NB3-УХЛ3-RR (6кА);303116
OptiDin BM63-4NB40-УХЛ3-RR (6кА);303119
OptiDin BM63-4NB4-УХЛ3-RR (6кА);303118
OptiDin BM63-4NB50-УХЛ3-RR (6кА);303121
OptiDin BM63-4NB5-УХЛ3-RR (6кА);303120
OptiDin BM63-4NB63-УХЛ3-RR (6кА);303123
OptiDin BM63-4NB6-УХЛ3-RR (6кА);303122
OptiDin BM63-4NB8-УХЛ3-RR (6кА);303124
OptiDin BM63-4NC10-УХЛ3-RR (6кА);303126
OptiDin BM63-4NC13-УХЛ3-RR (6кА);303127
OptiDin BM63-4NC16-УХЛ3-RR (6кА);303128
OptiDin BM63-4NC1-УХЛ3-RR (6кА);303125
OptiDin BM63-4NC20-УХЛ3-RR (6кА);303130
OptiDin BM63-4NC25-УХЛ3-RR (6кА);303131
OptiDin BM63-4NC2-УХЛ3-RR (6кА);303129
OptiDin BM63-4NC32-УХЛ3-RR (6кА);303133
OptiDin BM63-4NC3-УХЛ3-RR (6кА);303132
OptiDin BM63-4NC40-УХЛ3-RR (6кА);303135
OptiDin BM63-4NC4-УХЛ3-RR (6кА);303134
OptiDin BM63-4NC50-УХЛ3-RR (6кА);303137
OptiDin BM63-4NC5-УХЛ3-RR (6кА);303136
OptiDin BM63-4NC63-УХЛ3-RR (6кА);303139
OptiDin BM63-4NC6-УХЛ3-RR (6кА);303138
OptiDin BM63-4NC8-УХЛ3-RR (6кА);303140
OptiDin BM63-4ND10-УХЛ3-RR (6кА);303142
OptiDin BM63-4ND13-УХЛ3-RR (6кА);303143
OptiDin BM63-4ND16-УХЛ3-RR (6кА);303144
OptiDin BM63-4ND1-УХЛ3-RR (6кА);303141
OptiDin BM63-4ND20-УХЛ3-RR (6кА);303146
OptiDin BM63-4ND25-УХЛ3-RR (6кА);303147
OptiDin BM63-4ND2-УХЛ3-RR (6кА);303145
OptiDin BM63-4ND32-УХЛ3-RR (6кА);303149
OptiDin BM63-4ND3-УХЛ3-RR (6кА);303148
OptiDin BM63-4ND40-УХЛ3-RR (6кА);303151
OptiDin BM63-4ND4-УХЛ3-RR (6кА);303150
OptiDin BM63-4ND50-УХЛ3-RR (6кА);303153
OptiDin BM63-4ND5-УХЛ3-RR (6кА);303152
OptiDin BM63-4ND63-УХЛ3-RR (6кА);303155
OptiDin BM63-4ND6-УХЛ3-RR (6кА);303154
OptiDin BM63-4ND8-УХЛ3-RR (6кА);303156
OptiDin BM63-4NK10-УХЛ3-RR (6кА);303158
OptiDin BM63-4NK13-УХЛ3-RR (6кА);303159
OptiDin BM63-4NK16-УХЛ3-RR (6кА);303160
OptiDin BM63-4NK1-УХЛ3-RR (6кА);303157
OptiDin BM63-4NK20-УХЛ3-RR (6кА);303162
OptiDin BM63-4NK25-УХЛ3-RR (6кА);303163
OptiDin BM63-4NK2-УХЛ3-RR (6кА);303161
OptiDin BM63-4NK32-УХЛ3-RR (6кА);303165
OptiDin BM63-4NK3-УХЛ3-RR (6кА);303164
OptiDin BM63-4NK40-УХЛ3-RR (6кА);303167
OptiDin BM63-4NK4-УХЛ3-RR (6кА);303166
OptiDin BM63-4NK50-УХЛ3-RR (6кА);303169
OptiDin BM63-4NK5-УХЛ3-RR (6кА);303168
OptiDin BM63-4NK63-УХЛ3-RR (6кА);303171
OptiDin BM63-4NK6-УХЛ3-RR (6кА);303170
OptiDin BM63-4NK8-УХЛ3-RR (6кА);303172
OptiDin BM63-4NL10-УХЛ3-RR (6кА);303174
OptiDin BM63-4NL13-УХЛ3-RR (6кА);303175
OptiDin BM63-4NL16-УХЛ3-RR (6кА);303176
OptiDin BM63-4NL1-УХЛ3-RR (6кА);303173
OptiDin BM63-4NL20-УХЛ3-RR (6кА);303178
OptiDin BM63-4NL25-УХЛ3-RR (6кА);303179
OptiDin BM63-4NL2-УХЛ3-RR (6кА);303177
OptiDin BM63-4NL32-УХЛ3-RR (6кА);303181
OptiDin BM63-4NL3-УХЛ3-RR (6кА);303180
OptiDin BM63-4NL40-УХЛ3-RR (6кА);303183
OptiDin BM63-4NL4-УХЛ3-RR (6кА);303182
OptiDin BM63-4NL50-УХЛ3-RR (6кА);303185
OptiDin BM63-4NL5-УХЛ3-RR (6кА);303184
OptiDin BM63-4NL63-УХЛ3-RR (6кА);303187
OptiDin BM63-4NL6-УХЛ3-RR (6кА);303186
OptiDin BM63-4NL8-УХЛ3-RR (6кА);303188
OptiDin BM63-4NZ10-УХЛ3-RR (6кА);303190
OptiDin BM63-4NZ13-УХЛ3-RR (6кА);303191
OptiDin BM63-4NZ16-УХЛ3-RR (6кА);303192
OptiDin BM63-4NZ1-УХЛ3-RR (6кА);303189
OptiDin BM63-4NZ20-УХЛ3-RR (6кА);303194
OptiDin BM63-4NZ25-УХЛ3-RR (6кА);303195
OptiDin BM63-4NZ2-УХЛ3-RR (6кА);303193
OptiDin BM63-4NZ32-УХЛ3-RR (6кА);303197
OptiDin BM63-4NZ3-УХЛ3-RR (6кА);303196
OptiDin BM63-4NZ40-УХЛ3-RR (6кА);303199
OptiDin BM63-4NZ4-УХЛ3-RR (6кА);303198
OptiDin BM63-4NZ50-УХЛ3-RR (6кА);303201
OptiDin BM63-4NZ5-УХЛ3-RR (6кА);303200
OptiDin BM63-4NZ63-УХЛ3-RR (6кА);303203
OptiDin BM63-4NZ6-УХЛ3-RR (6кА);303202
OptiDin BM63-4NZ8-УХЛ3-RR (6кА);303204
OptiDin BM63-4Z10-УХЛ3-RR (6кА);303206
OptiDin BM63-4Z13-УХЛ3-RR (6кА);303207
OptiDin BM63-4Z16-УХЛ3-RR (6кА);303208
OptiDin BM63-4Z1-УХЛ3-RR (6кА);303205
OptiDin BM63-4Z20-УХЛ3-RR (6кА);303210
OptiDin BM63-4Z25-УХЛ3-RR (6кА);303211
OptiDin BM63-4Z2-УХЛ3-RR (6кА);303209
OptiDin BM63-4Z32-УХЛ3-RR (6кА);303213
OptiDin BM63-4Z3-УХЛ3-RR (6кА);303212
OptiDin BM63-4Z40-УХЛ3-RR (6кА);303215
OptiDin BM63-4Z4-УХЛ3-RR (6кА);303214
OptiDin BM63-4Z50-УХЛ3-RR (6кА);303217
OptiDin BM63-4Z5-УХЛ3-RR (6кА);303216
OptiDin BM63-4Z63-УХЛ3-RR (6кА);303219
OptiDin BM63-4Z6-УХЛ3-RR (6кА);303218
OptiDin BM63-4Z8-УХЛ3-RR (6кА);303220
OptiDin BM63-МСК 1 RR;303398
OptiDin BM63-МСК 2 RR;303399
OptiDin BM63-МССК 2 RR;303400
OptiDin BM63-НР230-RR;303401
OptiDin BM63-НР24-RR;303402
OptiDin ВМ63-РММН-RR;364497
Розетка OptiDin РА10/16-502-Д-УХЛ4-RR;303403
Устройство для запирания ручки OptiDin-УХЛ3-RR;303404
OptiDin BM63-OT-1D10-УХЛ3-RR;303372
OptiDin BM63-OT-1D16-УХЛ3-RR;303373
OptiDin BM63-OT-1D20-УХЛ3-RR;303374
OptiDin BM63-OT-1D25-УХЛ3-RR;303375
OptiDin BM63-OT-1D32-УХЛ3-RR;303376
OptiDin BM63-OT-1D40-УХЛ3-RR;303377
OptiDin BM63-OT-1D50-УХЛ3-RR;303378
OptiDin BM63-OT-1D63-УХЛ3-RR;303380
OptiDin BM63-OT-1D6-УХЛ3-RR;303379
OptiDin BM63-OT-3D10-УХЛ3-RR;303381
OptiDin BM63-OT-3D16-УХЛ3-RR;303382
OptiDin BM63-OT-3D20-УХЛ3-RR;303383
OptiDin BM63-OT-3D25-УХЛ3-RR;303384
OptiDin BM63-OT-3D32-УХЛ3-RR;303385
OptiDin BM63-OT-3D40-УХЛ3-RR;303386
OptiDin BM63-OT-3D50-УХЛ3-RR;303387
OptiDin BM63-OT-3D63-УХЛ3-RR;303389
OptiDin BM63-OT-3D6-УХЛ3-RR;303388
OptiDin BM63P-140-УХЛ3-RR;303390
OptiDin BM63P-163-УХЛ3-RR;303391
OptiDin BM63P-240-УХЛ3-RR;303392
OptiDin BM63P-263-УХЛ3-RR;303393
OptiDin BM63P-340-УХЛ3-RR;303394
OptiDin BM63P-363-УХЛ3-RR;303395
OptiDin BM63P-440-УХЛ3-RR;303396
OptiDin BM63P-463-УХЛ3-RR;303397
OptiDin BM63P-120-УЗЛ3-RR;364498
OptiDin BM63P-132-УЗЛ3-RR;364499
OptiDin BM63P-220-УЗЛ3-RR;364500
OptiDin BM63P-232-УЗЛ3-RR;364501
OptiDin BM63P-320-УЗЛ3-RR;364502
OptiDin BM63P-332-УЗЛ3-RR;364503
OptiDin BM63P-420-УЗЛ3-RR;364504
OptiDin BM63P-432-УЗЛ3-RR;364505
OptiDin D63-21C10-A-УХЛ4-RR (2P, C10, 10mA);301882
OptiDin D63-21C16-A-УХЛ4-RR (2P, C16, 10mA);301883
OptiDin D63-21C20-A-УХЛ4-RR (2P, C20, 10mA);301884
OptiDin D63-21C25-A-УХЛ4-RR (2P, C25, 10mA);301885
OptiDin D63-21C32-A-УХЛ4-RR (2P, C32, 10mA);301886
OptiDin D63-21C40-A-УХЛ4-RR (2P, C40, 10mA);301887
OptiDin D63-21C6-A-УХЛ4-RR (2P, C6, 10mA);301888
OptiDin D63-22C10-A-УХЛ4-RR (2P, C10, 30mA);301889
OptiDin D63-22C16-A-УХЛ4-RR (2P, C16, 30mA);301890
OptiDin D63-22C20-A-УХЛ4-RR (2P, C20, 30mA);301891
OptiDin D63-22C25-A-УХЛ4-RR (2P, C25, 30mA);301892
OptiDin D63-22C32-A-УХЛ4-RR (2P, C32, 30mA);301893
OptiDin D63-22C40-A-УХЛ4-RR (2P, C40, 30mA);301894
OptiDin D63-22C6-A-УХЛ4-RR (2P, C6, 30mA);297945
OptiDin D63-23C10-A-УХЛ4-RR (2P, C10, 100mA);301896
OptiDin D63-23C16-A-УХЛ4-RR (2P, C16, 100mA);301897
OptiDin D63-23C20-A-УХЛ4-RR (2P, C20, 100mA);301898
OptiDin D63-23C25-A-УХЛ4-RR (2P, C25, 100mA);301899
OptiDin D63-23C32-A-УХЛ4-RR (2P, C32, 100mA);301900
OptiDin D63-23C40-A-УХЛ4-RR (2P, C40, 100mA);301901
OptiDin D63-23C6-A-УХЛ4-RR (2P, C6, 100mA);301902
OptiDin D63-24C10-A-УХЛ4-RR (2P, C10, 300mA);301903
OptiDin D63-24C16-A-УХЛ4-RR (2P, C16, 300mA);301904
OptiDin D63-24C20-A-УХЛ4-RR (2P, C20, 300mA);301905
OptiDin D63-24C25-A-УХЛ4-RR (2P, C25, 300mA);301906
OptiDin D63-24C32-A-УХЛ4-RR (2P, C32, 300mA);301907
OptiDin D63-24C40-A-УХЛ4-RR (2P, C40, 300mA);301908
OptiDin D63-24C6-A-УХЛ4-RR (2P, C6, 300mA);301909
OptiDin D63-21C10-A-У3-RR 6кА  (2P, C10, 10mA);364633
OptiDin D63-21C16-A-У3-RR 6кА  (2P, C16,10mA);364634
OptiDin D63-21C20-A-У3-RR 6кА  (2P, C20, 10mA);364635
OptiDin D63-21C25-A-У3-RR 6кА  (2P, C25, 10mA);364636
OptiDin D63-21C32-A-У3-RR 6кА  (2P, C32, 10mA);364637
OptiDin D63-21C40-A-У3-RR 6кА  (2P, C40, 10mA);364638
OptiDin D63-21C6-A-У3-RR 6кА  (2P, C6, 10mA);364639
OptiDin D63-22C10-A-У3-RR 6кА  (2P, C10, 30mA);364640
OptiDin D63-22C16-A-У3-RR 6кА  (2P, C16, 30mA);364641
OptiDin D63-22C20-A-У3-RR 6кА  (2P, C20, 30mA);364642
OptiDin D63-22C25-A-У3-RR 6кА  (2P, C25, 30mA);364643
OptiDin D63-22C32-A-У3-RR 6кА  (2P, C32, 30mA);364644
OptiDin D63-22C40-A-У3-RR 6кА  (2P, C40, 30mA);364645
OptiDin D63-22C6-A-У3-RR 6кА  (2P, C6, 30mA);364646
OptiDin D63-23C10-A-У3-RR 6кА  (2P, C10, 100mA);364647
OptiDin D63-23C16-A-У3-RR 6кА  (2P, C16, 100mA);364648
OptiDin D63-23C20-A-У3-RR 6кА  (2P, C20, 100mA);364649
OptiDin D63-23C25-A-У3-RR 6кА  (2P, C25, 100mA);364650
OptiDin D63-23C32-A-У3-RR 6кА  (2P, C32, 100mA);364651
OptiDin D63-23C40-A-У3-RR 6кА  (2P, C40, 100mA);364652
OptiDin D63-23C6-A-У3-RR 6кА  (2P, C6, 100mA);364653
OptiDin D63-24C10-A-У3-RR 6кА  (2P, C10, 300mA);364654
OptiDin D63-24C16-A-У3-RR 6кА  (2P, C16, 300mA);364655
OptiDin D63-24C20-A-У3-RR 6кА  (2P, C20, 300mA);364656
OptiDin D63-24C25-A-У3-RR 6кА  (2P, C25, 300mA);364657
OptiDin D63-24C32-A-У3-RR 6кА  (2P, C32, 300mA);364658
OptiDin D63-24C40-A-У3-RR 6кА  (2P, C40, 300mA);364659
OptiDin D63-24C6-A-У3-RR 6кА  (2P, C6, 300mA);364660
OptiDin DM-2225-AС-УХЛ4-RR (2P, 25, 30mA);302018
OptiDin DM-2240-AС-УХЛ4-RR (2P, 40, 30mA);302020
OptiDin DM-2263-AС-УХЛ4-RR (2P, 63, 30mA);302022
OptiDin DM-2325-AС-УХЛ4-RR (2P, 25, 100mA);302024
OptiDin DM-2340-AС-УХЛ4-RR (2P, 40, 100mA);302026
OptiDin DM-2363-AС-УХЛ4-RR (2P, 63, 100mA);302028
OptiDin DM-2425-AС-УХЛ4-RR (2P, 25, 300mA);302030
OptiDin DM-2440-AС-УХЛ4-RR (2P, 40, 300mA);302032
OptiDin DM-2463-AС-УХЛ4-RR (2P, 63, 300mA);302034
OptiDin DM-4225-AС-УХЛ4-RR (4P, 25, 30mA);302036
OptiDin DM-4240-AС-УХЛ4-RR (4P, 40, 30mA);302038
OptiDin DM-4263-AС-УХЛ4-RR (4P, 63, 30mA);302040
OptiDin DM-4325-AС-УХЛ4-RR (4P, 25, 100mA);302043
OptiDin DM-4340-AС-УХЛ4-RR (4P, 40, 100mA);302045
OptiDin DM-4363-AС-УХЛ4-RR (4P, 63, 100mA);302047
OptiDin DM-4425-AС-УХЛ4-RR (4P, 25, 300mA);302049
OptiDin DM-4440-AС-УХЛ4-RR (4P, 40, 300mA);302051
OptiDin DM-4463-AС-УХЛ4-RR (4P, 63, 300mA);302053
OptiDin DM-4325-A-УХЛ4-RR (4P, 25, 100mA);302042
OptiDin DM-4340-A-УХЛ4-RR (4P, 40, 100mA);302044
OptiDin DM-4363-A-УХЛ4-RR (4P, 63, 100mA);302046
OptiDin DM-4425-A-УХЛ4-RR (4P, 25, 300mA);302048
OptiDin DM-4440-A-УХЛ4-RR (4P, 40, 300mA);302050
OptiDin DM-4463-A-УХЛ4-RR (4P, 63, 300mA);302052
OptiDin DM-2225-A-УХЛ4-RR (2P, 25, 30mA);302017
OptiDin DM-2240-A-УХЛ4-RR (2P, 40, 30mA);302019
OptiDin DM-2263-A-УХЛ4-RR (2P, 63, 30mA);302021
OptiDin DM-2325-A-УХЛ4-RR (2P, 25, 100mA);302023
OptiDin DM-2340-A-УХЛ4-RR (2P, 40, 100mA);302025
OptiDin DM-2363-A-УХЛ4-RR (2P, 63, 100mA);302027
OptiDin DM-2425-A-УХЛ4-RR (2P, 25, 300mA);302029
OptiDin DM-2440-A-УХЛ4-RR (2P, 40, 300mA);302031
OptiDin DM-2463-A-УХЛ4-RR (2P, 63, 300mA);302033
OptiDin DM-4225-A-УХЛ4-RR (4P, 25, 30mA);302035
OptiDin DM-4240-A-УХЛ4-RR (4P, 40, 30mA);302037
OptiDin DM-4263-A-УХЛ4-RR (4P, 63, 30mA);302039
OptiDin DM-43100-A-УХЛ4-RR (4P, 100, 100mA);302041
OptiDin DM-2125-AС-УХЛ4-RR (2P, 25, 10mA);367587
OptiDin DM-2125-A-УХЛ4-RR (2P, 25, 10mA);367588
OptiDin DM-22100-AС-УХЛ4-RR (2P, 100, 30mA);367589
OptiDin DM-22100-A-УХЛ4-RR (2P, 100, 30mA);367590
OptiDin DM-2280-AС-УХЛ4-RR (2P, 80, 30mA);367591
OptiDin DM-2280-A-УХЛ4-RR (2P, 80, 30mA);367592
OptiDin DM-23100-AС-УХЛ4-RR (2P, 100, 100mA);367593
OptiDin DM-23100-A-УХЛ4-RR (2P, 100, 100mA);367594
OptiDin DM-2380-AС-УХЛ4-RR (2P, 80, 100mA);367595
OptiDin DM-2380-A-УХЛ4-RR (2P, 80, 100mA);367596
OptiDin DM-24100-AС-УХЛ4-RR (2P, 100, 300mA);367597
OptiDin DM-24100-A-УХЛ4-RR (2P, 100, 300mA);367598
OptiDin DM-2480-AС-УХЛ4-RR (2P, 80, 300mA);367599
OptiDin DM-2480-A-УХЛ4-RR (2P, 80, 300mA);367600
OptiDin DM-4125-AС-УХЛ4-RR (4P, 25, 10mA);367601
OptiDin DM-4125-A-УХЛ4-RR (4P, 25, 10mA);367602
OptiDin DM-42100-AС-УХЛ4-RR (4P, 100, 30mA);367603
OptiDin DM-42100-A-УХЛ4-RR (4P, 100, 30mA);367604
